Portfolio,Feedstock,Commodity,Commodity Unit,Unit Code,Buildout,Use,Weight
EBetancourt-TheExpectedPortfolio EDITED,Forest waste,Hydrogen,Metric Tons,MT,157142.85714285716,Surface Transport Fuel,0
EBetancourt-TheExpectedPortfolio EDITED,Forest waste,Hydrogen,Metric Tons,MT,157142.85714285716,Ammonia Production,0
EBetancourt-TheExpectedPortfolio EDITED,Forest waste,Hydrogen,Metric Tons,MT,171428.57142857145,Surface Transport Fuel,0
EBetancourt-TheExpectedPortfolio EDITED,Forest waste,Hydrogen,Metric Tons,MT,171428.57142857145,Ammonia Production,0
EBetancourt-TheExpectedPortfolio EDITED,Forest waste,Hydrogen,Metric Tons,MT,185714.28571428574,Surface Transport Fuel,0
EBetancourt-TheExpectedPortfolio EDITED,Forest waste,Hydrogen,Metric Tons,MT,185714.28571428574,Ammonia Production,0
EBetancourt-TheExpectedPortfolio EDITED,Forest waste,Hydrogen,Metric Tons,MT,200000.00000000003,Surface Transport Fuel,0
EBetancourt-TheExpectedPortfolio EDITED,Forest waste,Hydrogen,Metric Tons,MT,200000.00000000003,Ammonia Production,0
EBetancourt-TheExpectedPortfolio EDITED,Forest waste,Hydrogen,Metric Tons,MT,214285.71428571432,Surface Transport Fuel,0
EBetancourt-TheExpectedPortfolio EDITED,Forest waste,Hydrogen,Metric Tons,MT,214285.71428571432,Ammonia Production,0
EBetancourt-TheExpectedPortfolio EDITED,Forest waste,Hydrogen,Metric Tons,MT,228571.4285714286,Surface Transport Fuel,0
EBetancourt-TheExpectedPortfolio EDITED,Forest waste,Hydrogen,Metric Tons,MT,228571.4285714286,Ammonia Production,0
EBetancourt-TheExpectedPortfolio EDITED,Forest waste,Hydrogen,Metric Tons,MT,242857.1428571429,Surface Transport Fuel,0
EBetancourt-TheExpectedPortfolio EDITED,Forest waste,Hydrogen,Metric Tons,MT,242857.1428571429,Ammonia Production,0
EBetancourt-TheExpectedPortfolio EDITED,Forest waste,Hydrogen,Metric Tons,MT,257142.8571428572,Surface Transport Fuel,0
EBetancourt-TheExpectedPortfolio EDITED,Forest waste,Hydrogen,Metric Tons,MT,257142.8571428572,Ammonia Production,0
EBetancourt-TheExpectedPortfolio EDITED,Forest waste,Hydrogen,Metric Tons,MT,271428.5714285715,Surface Transport Fuel,0
EBetancourt-TheExpectedPortfolio EDITED,Forest waste,Hydrogen,Metric Tons,MT,271428.5714285715,Ammonia Production,0
EBetancourt-TheExpectedPortfolio EDITED,Forest waste,Hydrogen,Metric Tons,MT,285714.28571428574,Surface Transport Fuel,0
EBetancourt-TheExpectedPortfolio EDITED,Forest waste,Hydrogen,Metric Tons,MT,285714.28571428574,Ammonia Production,0
EBetancourt-TheExpectedPortfolio EDITED,Forest waste,Hydrogen,Metric Tons,MT,300000,Surface Transport Fuel,0
EBetancourt-TheExpectedPortfolio EDITED,Forest waste,Hydrogen,Metric Tons,MT,300000,Ammonia Production,0
EBetancourt-TheExpectedPortfolio EDITED,Biomethane,Hydrogen,Metric Tons,MT,0,Surface Transport Fuel,0.8
EBetancourt-TheExpectedPortfolio EDITED,Biomethane,Hydrogen,Metric Tons,MT,0,Ammonia Production,0.2
EBetancourt-TheExpectedPortfolio EDITED,Biomethane,Hydrogen,Metric Tons,MT,0,Surface Transport Fuel,0
EBetancourt-TheExpectedPortfolio EDITED,Biomethane,Hydrogen,Metric Tons,MT,0,Ammonia Production,0
EBetancourt-TheExpectedPortfolio EDITED,Biomethane,Hydrogen,Metric Tons,MT,0,Surface Transport Fuel,0
EBetancourt-TheExpectedPortfolio EDITED,Biomethane,Hydrogen,Metric Tons,MT,0,Ammonia Production,0
EBetancourt-TheExpectedPortfolio EDITED,Biomethane,Hydrogen,Metric Tons,MT,0,Surface Transport Fuel,0
EBetancourt-TheExpectedPortfolio EDITED,Biomethane,Hydrogen,Metric Tons,MT,0,Ammonia Production,0
EBetancourt-TheExpectedPortfolio EDITED,Biomethane,Hydrogen,Metric Tons,MT,0,Surface Transport Fuel,0
EBetancourt-TheExpectedPortfolio EDITED,Biomethane,Hydrogen,Metric Tons,MT,0,Ammonia Production,0
EBetancourt-TheExpectedPortfolio EDITED,Biomethane,Hydrogen,Metric Tons,MT,0,Surface Transport Fuel,0
EBetancourt-TheExpectedPortfolio EDITED,Biomethane,Hydrogen,Metric Tons,MT,0,Ammonia Production,0
EBetancourt-TheExpectedPortfolio EDITED,Biomethane,Hydrogen,Metric Tons,MT,0,Surface Transport Fuel,0
EBetancourt-TheExpectedPortfolio EDITED,Biomethane,Hydrogen,Metric Tons,MT,0,Ammonia Production,0
EBetancourt-TheExpectedPortfolio EDITED,Biomethane,Hydrogen,Metric Tons,MT,0,Surface Transport Fuel,0
EBetancourt-TheExpectedPortfolio EDITED,Biomethane,Hydrogen,Metric Tons,MT,0,Ammonia Production,0
EBetancourt-TheExpectedPortfolio EDITED,Biomethane,Hydrogen,Metric Tons,MT,0,Surface Transport Fuel,0
EBetancourt-TheExpectedPortfolio EDITED,Biomethane,Hydrogen,Metric Tons,MT,0,Ammonia Production,0
EBetancourt-TheExpectedPortfolio EDITED,Biomethane,Hydrogen,Metric Tons,MT,0,Surface Transport Fuel,0
EBetancourt-TheExpectedPortfolio EDITED,Biomethane,Hydrogen,Metric Tons,MT,0,Ammonia Production,0
EBetancourt-TheExpectedPortfolio EDITED,Biomethane,Hydrogen,Metric Tons,MT,0,Surface Transport Fuel,0
EBetancourt-TheExpectedPortfolio EDITED,Biomethane,Hydrogen,Metric Tons,MT,0,Ammonia Production,0
EBetancourt-TheExpectedPortfolio EDITED,Biomethane,Hydrogen,Metric Tons,MT,0,Surface Transport Fuel,0
EBetancourt-TheExpectedPortfolio EDITED,Biomethane,Hydrogen,Metric Tons,MT,0,Ammonia Production,0
EBetancourt-TheExpectedPortfolio EDITED,Biomethane,Hydrogen,Metric Tons,MT,0,Surface Transport Fuel,0
EBetancourt-TheExpectedPortfolio EDITED,Biomethane,Hydrogen,Metric Tons,MT,0,Ammonia Production,0
EBetancourt-TheExpectedPortfolio EDITED,Biomethane,Hydrogen,Metric Tons,MT,0,Surface Transport Fuel,0
EBetancourt-TheExpectedPortfolio EDITED,Biomethane,Hydrogen,Metric Tons,MT,0,Ammonia Production,0
EBetancourt-TheExpectedPortfolio EDITED,Biomethane,Hydrogen,Metric Tons,MT,0,Surface Transport Fuel,0
EBetancourt-TheExpectedPortfolio EDITED,Biomethane,Hydrogen,Metric Tons,MT,0,Ammonia Production,0
EBetancourt-TheExpectedPortfolio EDITED,Biomethane,Hydrogen,Metric Tons,MT,0,Surface Transport Fuel,0
EBetancourt-TheExpectedPortfolio EDITED,Biomethane,Hydrogen,Metric Tons,MT,0,Ammonia Production,0
EBetancourt-TheExpectedPortfolio EDITED,Biomethane,Hydrogen,Metric Tons,MT,0,Surface Transport Fuel,0
EBetancourt-TheExpectedPortfolio EDITED,Biomethane,Hydrogen,Metric Tons,MT,0,Ammonia Production,0
EBetancourt-TheExpectedPortfolio EDITED,Biomethane,Hydrogen,Metric Tons,MT,0,Surface Transport Fuel,0
EBetancourt-TheExpectedPortfolio EDITED,Biomethane,Hydrogen,Metric Tons,MT,0,Ammonia Production,0
EBetancourt-TheExpectedPortfolio EDITED,Biomethane,Hydrogen,Metric Tons,MT,0,Surface Transport Fuel,0
EBetancourt-TheExpectedPortfolio EDITED,Biomethane,Hydrogen,Metric Tons,MT,0,Ammonia Production,0
EBetancourt-TheExpectedPortfolio EDITED,Biomethane,Hydrogen,Metric Tons,MT,0,Surface Transport Fuel,0
EBetancourt-TheExpectedPortfolio EDITED,Biomethane,Hydrogen,Metric Tons,MT,0,Ammonia Production,0
EBetancourt-TheExpectedPortfolio EDITED,Biomethane,Hydrogen,Metric Tons,MT,0,Surface Transport Fuel,0
EBetancourt-TheExpectedPortfolio EDITED,Biomethane,Hydrogen,Metric Tons,MT,0,Ammonia Production,0
EBetancourt-TheExpectedPortfolio EDITED,Animal Manure,Biomethane,Million Cubic Feet,MCF,142.85714285714286,Electricity,0
EBetancourt-TheExpectedPortfolio EDITED,Animal Manure,Biomethane,Million Cubic Feet,MCF,142.85714285714286,Hydrogen,0
EBetancourt-TheExpectedPortfolio EDITED,Animal Manure,Biomethane,Million Cubic Feet,MCF,142.85714285714286,Gas Grid,1
EBetancourt-TheExpectedPortfolio EDITED,Animal Manure,Biomethane,Million Cubic Feet,MCF,428.57142857142856,Electricity,0
EBetancourt-TheExpectedPortfolio EDITED,Animal Manure,Biomethane,Million Cubic Feet,MCF,428.57142857142856,Hydrogen,0
EBetancourt-TheExpectedPortfolio EDITED,Animal Manure,Biomethane,Million Cubic Feet,MCF,428.57142857142856,Gas Grid,1
EBetancourt-TheExpectedPortfolio EDITED,Animal Manure,Biomethane,Million Cubic Feet,MCF,714.2857142857142,Electricity,0
EBetancourt-TheExpectedPortfolio EDITED,Animal Manure,Biomethane,Million Cubic Feet,MCF,714.2857142857142,Hydrogen,0
EBetancourt-TheExpectedPortfolio EDITED,Animal Manure,Biomethane,Million Cubic Feet,MCF,714.2857142857142,Gas Grid,1
EBetancourt-TheExpectedPortfolio EDITED,Animal Manure,Biomethane,Million Cubic Feet,MCF,1000,Electricity,0
EBetancourt-TheExpectedPortfolio EDITED,Animal Manure,Biomethane,Million Cubic Feet,MCF,1000,Hydrogen,0
EBetancourt-TheExpectedPortfolio EDITED,Animal Manure,Biomethane,Million Cubic Feet,MCF,1000,Gas Grid,1
EBetancourt-TheExpectedPortfolio EDITED,Animal Manure,Biomethane,Million Cubic Feet,MCF,1285.7142857142858,Electricity,0
EBetancourt-TheExpectedPortfolio EDITED,Animal Manure,Biomethane,Million Cubic Feet,MCF,1285.7142857142858,Hydrogen,0
EBetancourt-TheExpectedPortfolio EDITED,Animal Manure,Biomethane,Million Cubic Feet,MCF,1285.7142857142858,Gas Grid,1
EBetancourt-TheExpectedPortfolio EDITED,Animal Manure,Biomethane,Million Cubic Feet,MCF,1571.4285714285716,Electricity,0
EBetancourt-TheExpectedPortfolio EDITED,Animal Manure,Biomethane,Million Cubic Feet,MCF,1571.4285714285716,Hydrogen,0
EBetancourt-TheExpectedPortfolio EDITED,Animal Manure,Biomethane,Million Cubic Feet,MCF,1571.4285714285716,Gas Grid,1
EBetancourt-TheExpectedPortfolio EDITED,Animal Manure,Biomethane,Million Cubic Feet,MCF,1857.1428571428573,Electricity,0
EBetancourt-TheExpectedPortfolio EDITED,Animal Manure,Biomethane,Million Cubic Feet,MCF,1857.1428571428573,Hydrogen,0
EBetancourt-TheExpectedPortfolio EDITED,Animal Manure,Biomethane,Million Cubic Feet,MCF,1857.1428571428573,Gas Grid,1
EBetancourt-TheExpectedPortfolio EDITED,Animal Manure,Biomethane,Million Cubic Feet,MCF,2142.857142857143,Electricity,0
EBetancourt-TheExpectedPortfolio EDITED,Animal Manure,Biomethane,Million Cubic Feet,MCF,2142.857142857143,Hydrogen,0
EBetancourt-TheExpectedPortfolio EDITED,Animal Manure,Biomethane,Million Cubic Feet,MCF,2142.857142857143,Gas Grid,1
EBetancourt-TheExpectedPortfolio EDITED,Animal Manure,Biomethane,Million Cubic Feet,MCF,2428.571428571429,Electricity,0
EBetancourt-TheExpectedPortfolio EDITED,Animal Manure,Biomethane,Million Cubic Feet,MCF,2428.571428571429,Hydrogen,0
EBetancourt-TheExpectedPortfolio EDITED,Animal Manure,Biomethane,Million Cubic Feet,MCF,2428.571428571429,Gas Grid,1
EBetancourt-TheExpectedPortfolio EDITED,Animal Manure,Biomethane,Million Cubic Feet,MCF,2714.2857142857147,Electricity,0
EBetancourt-TheExpectedPortfolio EDITED,Animal Manure,Biomethane,Million Cubic Feet,MCF,2714.2857142857147,Hydrogen,0
EBetancourt-TheExpectedPortfolio EDITED,Animal Manure,Biomethane,Million Cubic Feet,MCF,2714.2857142857147,Gas Grid,1
EBetancourt-TheExpectedPortfolio EDITED,Animal Manure,Biomethane,Million Cubic Feet,MCF,3000.0000000000005,Electricity,0
EBetancourt-TheExpectedPortfolio EDITED,Animal Manure,Biomethane,Million Cubic Feet,MCF,3000.0000000000005,Hydrogen,0
EBetancourt-TheExpectedPortfolio EDITED,Animal Manure,Biomethane,Million Cubic Feet,MCF,3000.0000000000005,Gas Grid,1
EBetancourt-TheExpectedPortfolio EDITED,Animal Manure,Biomethane,Million Cubic Feet,MCF,3285.7142857142862,Electricity,0
EBetancourt-TheExpectedPortfolio EDITED,Animal Manure,Biomethane,Million Cubic Feet,MCF,3285.7142857142862,Hydrogen,0
EBetancourt-TheExpectedPortfolio EDITED,Animal Manure,Biomethane,Million Cubic Feet,MCF,3285.7142857142862,Gas Grid,1
EBetancourt-TheExpectedPortfolio EDITED,Animal Manure,Biomethane,Million Cubic Feet,MCF,3571.428571428572,Electricity,0
EBetancourt-TheExpectedPortfolio EDITED,Animal Manure,Biomethane,Million Cubic Feet,MCF,3571.428571428572,Hydrogen,0
EBetancourt-TheExpectedPortfolio EDITED,Animal Manure,Biomethane,Million Cubic Feet,MCF,3571.428571428572,Gas Grid,1
EBetancourt-TheExpectedPortfolio EDITED,Animal Manure,Biomethane,Million Cubic Feet,MCF,3857.142857142858,Electricity,0
EBetancourt-TheExpectedPortfolio EDITED,Animal Manure,Biomethane,Million Cubic Feet,MCF,3857.142857142858,Hydrogen,0
EBetancourt-TheExpectedPortfolio EDITED,Animal Manure,Biomethane,Million Cubic Feet,MCF,3857.142857142858,Gas Grid,1
EBetancourt-TheExpectedPortfolio EDITED,Animal Manure,Biomethane,Million Cubic Feet,MCF,4142.857142857143,Electricity,0
EBetancourt-TheExpectedPortfolio EDITED,Animal Manure,Biomethane,Million Cubic Feet,MCF,4142.857142857143,Hydrogen,0
EBetancourt-TheExpectedPortfolio EDITED,Animal Manure,Biomethane,Million Cubic Feet,MCF,4142.857142857143,Gas Grid,1
EBetancourt-TheExpectedPortfolio EDITED,Animal Manure,Biomethane,Million Cubic Feet,MCF,4428.571428571428,Electricity,0
EBetancourt-TheExpectedPortfolio EDITED,Animal Manure,Biomethane,Million Cubic Feet,MCF,4428.571428571428,Hydrogen,0
EBetancourt-TheExpectedPortfolio EDITED,Animal Manure,Biomethane,Million Cubic Feet,MCF,4428.571428571428,Gas Grid,1
EBetancourt-TheExpectedPortfolio EDITED,Animal Manure,Biomethane,Million Cubic Feet,MCF,4714.285714285714,Electricity,0
EBetancourt-TheExpectedPortfolio EDITED,Animal Manure,Biomethane,Million Cubic Feet,MCF,4714.285714285714,Hydrogen,0
EBetancourt-TheExpectedPortfolio EDITED,Animal Manure,Biomethane,Million Cubic Feet,MCF,4714.285714285714,Gas Grid,1
EBetancourt-TheExpectedPortfolio EDITED,Animal Manure,Biomethane,Million Cubic Feet,MCF,4999.999999999999,Electricity,0
EBetancourt-TheExpectedPortfolio EDITED,Animal Manure,Biomethane,Million Cubic Feet,MCF,4999.999999999999,Hydrogen,0
EBetancourt-TheExpectedPortfolio EDITED,Animal Manure,Biomethane,Million Cubic Feet,MCF,4999.999999999999,Gas Grid,1
EBetancourt-TheExpectedPortfolio EDITED,Animal Manure,Biomethane,Million Cubic Feet,MCF,5285.714285714284,Electricity,0
EBetancourt-TheExpectedPortfolio EDITED,Animal Manure,Biomethane,Million Cubic Feet,MCF,5285.714285714284,Hydrogen,0
EBetancourt-TheExpectedPortfolio EDITED,Animal Manure,Biomethane,Million Cubic Feet,MCF,5285.714285714284,Gas Grid,1
EBetancourt-TheExpectedPortfolio EDITED,Animal Manure,Biomethane,Million Cubic Feet,MCF,5571.42857142857,Electricity,0
EBetancourt-TheExpectedPortfolio EDITED,Animal Manure,Biomethane,Million Cubic Feet,MCF,5571.42857142857,Hydrogen,0
EBetancourt-TheExpectedPortfolio EDITED,Animal Manure,Biomethane,Million Cubic Feet,MCF,5571.42857142857,Gas Grid,1
EBetancourt-TheExpectedPortfolio EDITED,Animal Manure,Biomethane,Million Cubic Feet,MCF,3000,Electricity,0
EBetancourt-TheExpectedPortfolio EDITED,Animal Manure,Biomethane,Million Cubic Feet,MCF,3000,Hydrogen,0
EBetancourt-TheExpectedPortfolio EDITED,Animal Manure,Biomethane,Million Cubic Feet,MCF,3000,Gas Grid,1
EBetancourt-TheExpectedPortfolio EDITED,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,285.7142857142857,Electricity,0
EBetancourt-TheExpectedPortfolio EDITED,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,285.7142857142857,Hydrogen,0
EBetancourt-TheExpectedPortfolio EDITED,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,285.7142857142857,Gas Grid,1
EBetancourt-TheExpectedPortfolio EDITED,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,285.7142857142857,Electricity,0
EBetancourt-TheExpectedPortfolio EDITED,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,285.7142857142857,Hydrogen,0
EBetancourt-TheExpectedPortfolio EDITED,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,285.7142857142857,Gas Grid,1
EBetancourt-TheExpectedPortfolio EDITED,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,285.7142857142857,Electricity,0
EBetancourt-TheExpectedPortfolio EDITED,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,285.7142857142857,Hydrogen,0
EBetancourt-TheExpectedPortfolio EDITED,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,285.7142857142857,Gas Grid,1
EBetancourt-TheExpectedPortfolio EDITED,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,285.7142857142857,Electricity,0
EBetancourt-TheExpectedPortfolio EDITED,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,285.7142857142857,Hydrogen,0
EBetancourt-TheExpectedPortfolio EDITED,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,285.7142857142857,Gas Grid,1
EBetancourt-TheExpectedPortfolio EDITED,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,285.7142857142857,Electricity,0
EBetancourt-TheExpectedPortfolio EDITED,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,285.7142857142857,Hydrogen,0
EBetancourt-TheExpectedPortfolio EDITED,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,285.7142857142857,Gas Grid,1
EBetancourt-TheExpectedPortfolio EDITED,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,285.7142857142857,Electricity,0
EBetancourt-TheExpectedPortfolio EDITED,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,285.7142857142857,Hydrogen,0
EBetancourt-TheExpectedPortfolio EDITED,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,285.7142857142857,Gas Grid,1
EBetancourt-TheExpectedPortfolio EDITED,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,285.7142857142857,Electricity,0
EBetancourt-TheExpectedPortfolio EDITED,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,285.7142857142857,Hydrogen,0
EBetancourt-TheExpectedPortfolio EDITED,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,285.7142857142857,Gas Grid,1
EBetancourt-TheExpectedPortfolio EDITED,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,285.7142857142857,Electricity,0
EBetancourt-TheExpectedPortfolio EDITED,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,285.7142857142857,Hydrogen,0
EBetancourt-TheExpectedPortfolio EDITED,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,285.7142857142857,Gas Grid,1
EBetancourt-TheExpectedPortfolio EDITED,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,285.7142857142857,Electricity,0
EBetancourt-TheExpectedPortfolio EDITED,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,285.7142857142857,Hydrogen,0
EBetancourt-TheExpectedPortfolio EDITED,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,285.7142857142857,Gas Grid,1
EBetancourt-TheExpectedPortfolio EDITED,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,285.7142857142857,Electricity,0
EBetancourt-TheExpectedPortfolio EDITED,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,285.7142857142857,Hydrogen,0
EBetancourt-TheExpectedPortfolio EDITED,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,285.7142857142857,Gas Grid,1
EBetancourt-TheExpectedPortfolio EDITED,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,285.7142857142857,Electricity,0
EBetancourt-TheExpectedPortfolio EDITED,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,285.7142857142857,Hydrogen,0
EBetancourt-TheExpectedPortfolio EDITED,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,285.7142857142857,Gas Grid,1
EBetancourt-TheExpectedPortfolio EDITED,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,285.7142857142857,Electricity,0
EBetancourt-TheExpectedPortfolio EDITED,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,285.7142857142857,Hydrogen,0
EBetancourt-TheExpectedPortfolio EDITED,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,285.7142857142857,Gas Grid,1
EBetancourt-TheExpectedPortfolio EDITED,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,285.7142857142857,Electricity,0
EBetancourt-TheExpectedPortfolio EDITED,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,285.7142857142857,Hydrogen,0
EBetancourt-TheExpectedPortfolio EDITED,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,285.7142857142857,Gas Grid,1
EBetancourt-TheExpectedPortfolio EDITED,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,285.7142857142857,Electricity,0
EBetancourt-TheExpectedPortfolio EDITED,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,285.7142857142857,Hydrogen,0
EBetancourt-TheExpectedPortfolio EDITED,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,285.7142857142857,Gas Grid,1
EBetancourt-TheExpectedPortfolio EDITED,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,285.7142857142857,Electricity,0
EBetancourt-TheExpectedPortfolio EDITED,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,285.7142857142857,Hydrogen,0
EBetancourt-TheExpectedPortfolio EDITED,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,285.7142857142857,Gas Grid,1
EBetancourt-TheExpectedPortfolio EDITED,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,285.7142857142857,Electricity,0
