Portfolio,year,Feedstock,Commodity,Commodity Unit,Unit Code,Buildout,Variable Category,Variable Subcategory,Variable Unit,Conversion Value,Value,Uncertainty Range Category
Proportional Buildout 1.31.2024,2027,Solar,Hydrogen,Metric Tons,MT,44285.71428571428,Water Quantity,Water Consumption,acre-feet per year,0.01258243798545961,557.2222536417828,NA
Proportional Buildout 1.31.2024,2028,Solar,Hydrogen,Metric Tons,MT,59047.619047619046,Water Quantity,Water Consumption,acre-feet per year,0.01258243798545961,742.9630048557103,NA
Proportional Buildout 1.31.2024,2029,Solar,Hydrogen,Metric Tons,MT,73809.5238095238,Water Quantity,Water Consumption,acre-feet per year,0.01258243798545961,928.7037560696378,NA
Proportional Buildout 1.31.2024,2030,Solar,Hydrogen,Metric Tons,MT,88571.42857142857,Water Quantity,Water Consumption,acre-feet per year,0.01258243798545961,1114.4445072835656,NA
Proportional Buildout 1.31.2024,2031,Solar,Hydrogen,Metric Tons,MT,103333.33333333331,Water Quantity,Water Consumption,acre-feet per year,0.01258243798545961,1300.1852584974931,NA
Proportional Buildout 1.31.2024,2032,Solar,Hydrogen,Metric Tons,MT,118095.23809523808,Water Quantity,Water Consumption,acre-feet per year,0.01258243798545961,1485.9260097114206,NA
Proportional Buildout 1.31.2024,2033,Solar,Hydrogen,Metric Tons,MT,132857.14285714284,Water Quantity,Water Consumption,acre-feet per year,0.01258243798545961,1671.6667609253482,NA
Proportional Buildout 1.31.2024,2034,Solar,Hydrogen,Metric Tons,MT,147619.0476190476,Water Quantity,Water Consumption,acre-feet per year,0.01258243798545961,1857.4075121392757,NA
Proportional Buildout 1.31.2024,2035,Solar,Hydrogen,Metric Tons,MT,162380.95238095237,Water Quantity,Water Consumption,acre-feet per year,0.01258243798545961,2043.1482633532032,NA
Proportional Buildout 1.31.2024,2036,Solar,Hydrogen,Metric Tons,MT,177142.85714285713,Water Quantity,Water Consumption,acre-feet per year,0.01258243798545961,2228.889014567131,NA
Proportional Buildout 1.31.2024,2037,Solar,Hydrogen,Metric Tons,MT,191904.7619047619,Water Quantity,Water Consumption,acre-feet per year,0.01258243798545961,2414.6297657810587,NA
Proportional Buildout 1.31.2024,2038,Solar,Hydrogen,Metric Tons,MT,206666.66666666663,Water Quantity,Water Consumption,acre-feet per year,0.01258243798545961,2600.3705169949862,NA
Proportional Buildout 1.31.2024,2039,Solar,Hydrogen,Metric Tons,MT,221428.57142857145,Water Quantity,Water Consumption,acre-feet per year,0.01258243798545961,2786.1112682089138,NA
Proportional Buildout 1.31.2024,2040,Solar,Hydrogen,Metric Tons,MT,236190.47619047615,Water Quantity,Water Consumption,acre-feet per year,0.01258243798545961,2971.8520194228413,NA
Proportional Buildout 1.31.2024,2041,Solar,Hydrogen,Metric Tons,MT,250952.38095238095,Water Quantity,Water Consumption,acre-feet per year,0.01258243798545961,3157.5927706367693,NA
Proportional Buildout 1.31.2024,2042,Solar,Hydrogen,Metric Tons,MT,265714.2857142857,Water Quantity,Water Consumption,acre-feet per year,0.01258243798545961,3343.3335218506963,NA
Proportional Buildout 1.31.2024,2043,Solar,Hydrogen,Metric Tons,MT,280476.1904761904,Water Quantity,Water Consumption,acre-feet per year,0.01258243798545961,3529.0742730646234,NA
Proportional Buildout 1.31.2024,2044,Solar,Hydrogen,Metric Tons,MT,295238.09523809515,Water Quantity,Water Consumption,acre-feet per year,0.01258243798545961,3714.815024278551,NA
Proportional Buildout 1.31.2024,2045,Solar,Hydrogen,Metric Tons,MT,310000,Water Quantity,Water Consumption,acre-feet per year,0.01258243798545961,3900.55577549248,NA
Proportional Buildout 1.31.2024,2025,Agricultural waste,Hydrogen,Metric Tons,MT,5721.784776902887,Water Quantity,Water Withdrawal,acre-feet per year,0.01993549198866966,114.06659458083956,NA
Proportional Buildout 1.31.2024,2026,Agricultural waste,Hydrogen,Metric Tons,MT,11443.569553805772,Water Quantity,Water Withdrawal,acre-feet per year,0.01993549198866966,228.1331891616791,NA
Proportional Buildout 1.31.2024,2027,Agricultural waste,Hydrogen,Metric Tons,MT,17165.35433070866,Water Quantity,Water Withdrawal,acre-feet per year,0.01993549198866966,342.1997837425186,NA
Proportional Buildout 1.31.2024,2028,Agricultural waste,Hydrogen,Metric Tons,MT,22887.139107611547,Water Quantity,Water Withdrawal,acre-feet per year,0.01993549198866966,456.2663783233582,NA
Proportional Buildout 1.31.2024,2029,Agricultural waste,Hydrogen,Metric Tons,MT,28608.923884514435,Water Quantity,Water Withdrawal,acre-feet per year,0.01993549198866966,570.3329729041978,NA
Proportional Buildout 1.31.2024,2030,Agricultural waste,Hydrogen,Metric Tons,MT,34330.708661417324,Water Quantity,Water Withdrawal,acre-feet per year,0.01993549198866966,684.3995674850374,NA
Proportional Buildout 1.31.2024,2031,Agricultural waste,Hydrogen,Metric Tons,MT,40052.49343832021,Water Quantity,Water Withdrawal,acre-feet per year,0.01993549198866966,798.466162065877,NA
Proportional Buildout 1.31.2024,2032,Agricultural waste,Hydrogen,Metric Tons,MT,45774.2782152231,Water Quantity,Water Withdrawal,acre-feet per year,0.01993549198866966,912.5327566467166,NA
Proportional Buildout 1.31.2024,2033,Agricultural waste,Hydrogen,Metric Tons,MT,51496.06299212599,Water Quantity,Water Withdrawal,acre-feet per year,0.01993549198866966,1026.599351227556,NA
Proportional Buildout 1.31.2024,2034,Agricultural waste,Hydrogen,Metric Tons,MT,57217.84776902888,Water Quantity,Water Withdrawal,acre-feet per year,0.01993549198866966,1140.6659458083957,NA
Proportional Buildout 1.31.2024,2035,Agricultural waste,Hydrogen,Metric Tons,MT,62939.63254593177,Water Quantity,Water Withdrawal,acre-feet per year,0.01993549198866966,1254.7325403892353,NA
Proportional Buildout 1.31.2024,2036,Agricultural waste,Hydrogen,Metric Tons,MT,68661.41732283465,Water Quantity,Water Withdrawal,acre-feet per year,0.01993549198866966,1368.7991349700749,NA
Proportional Buildout 1.31.2024,2037,Agricultural waste,Hydrogen,Metric Tons,MT,74383.20209973754,Water Quantity,Water Withdrawal,acre-feet per year,0.01993549198866966,1482.8657295509145,NA
Proportional Buildout 1.31.2024,2038,Agricultural waste,Hydrogen,Metric Tons,MT,80104.98687664043,Water Quantity,Water Withdrawal,acre-feet per year,0.01993549198866966,1596.932324131754,NA
Proportional Buildout 1.31.2024,2039,Agricultural waste,Hydrogen,Metric Tons,MT,85826.77165354331,Water Quantity,Water Withdrawal,acre-feet per year,0.01993549198866966,1710.9989187125936,NA
Proportional Buildout 1.31.2024,2040,Agricultural waste,Hydrogen,Metric Tons,MT,91548.5564304462,Water Quantity,Water Withdrawal,acre-feet per year,0.01993549198866966,1825.0655132934332,NA
Proportional Buildout 1.31.2024,2041,Agricultural waste,Hydrogen,Metric Tons,MT,97270.34120734908,Water Quantity,Water Withdrawal,acre-feet per year,0.01993549198866966,1939.1321078742728,NA
Proportional Buildout 1.31.2024,2042,Agricultural waste,Hydrogen,Metric Tons,MT,102992.12598425198,Water Quantity,Water Withdrawal,acre-feet per year,0.01993549198866966,2053.198702455112,NA
Proportional Buildout 1.31.2024,2043,Agricultural waste,Hydrogen,Metric Tons,MT,108713.91076115488,Water Quantity,Water Withdrawal,acre-feet per year,0.01993549198866966,2167.265297035952,NA
Proportional Buildout 1.31.2024,2044,Agricultural waste,Hydrogen,Metric Tons,MT,114435.69553805776,Water Quantity,Water Withdrawal,acre-feet per year,0.01993549198866966,2281.3318916167914,NA
Proportional Buildout 1.31.2024,2045,Agricultural waste,Hydrogen,Metric Tons,MT,120157.48031496065,Water Quantity,Water Withdrawal,acre-feet per year,0.01993549198866966,2395.398486197631,NA
Proportional Buildout 1.31.2024,2025,Forest waste,Hydrogen,Metric Tons,MT,471.3598443215192,Water Quantity,Water Withdrawal,acre-feet per year,0.01993549198866966,9.396790400252227,NA
Proportional Buildout 1.31.2024,2026,Forest waste,Hydrogen,Metric Tons,MT,942.7196886430384,Water Quantity,Water Withdrawal,acre-feet per year,0.01993549198866966,18.793580800504454,NA
Proportional Buildout 1.31.2024,2027,Forest waste,Hydrogen,Metric Tons,MT,1414.0795329645575,Water Quantity,Water Withdrawal,acre-feet per year,0.01993549198866966,28.19037120075668,NA
Proportional Buildout 1.31.2024,2028,Forest waste,Hydrogen,Metric Tons,MT,1885.4393772860767,Water Quantity,Water Withdrawal,acre-feet per year,0.01993549198866966,37.58716160100891,NA
Proportional Buildout 1.31.2024,2029,Forest waste,Hydrogen,Metric Tons,MT,2356.799221607596,Water Quantity,Water Withdrawal,acre-feet per year,0.01993549198866966,46.98395200126114,NA
Proportional Buildout 1.31.2024,2030,Forest waste,Hydrogen,Metric Tons,MT,2828.159065929115,Water Quantity,Water Withdrawal,acre-feet per year,0.01993549198866966,56.38074240151336,NA
Proportional Buildout 1.31.2024,2031,Forest waste,Hydrogen,Metric Tons,MT,3299.5189102506342,Water Quantity,Water Withdrawal,acre-feet per year,0.01993549198866966,65.77753280176559,NA
Proportional Buildout 1.31.2024,2032,Forest waste,Hydrogen,Metric Tons,MT,3770.8787545721534,Water Quantity,Water Withdrawal,acre-feet per year,0.01993549198866966,75.17432320201782,NA
Proportional Buildout 1.31.2024,2033,Forest waste,Hydrogen,Metric Tons,MT,4242.238598893673,Water Quantity,Water Withdrawal,acre-feet per year,0.01993549198866966,84.57111360227005,NA
Proportional Buildout 1.31.2024,2034,Forest waste,Hydrogen,Metric Tons,MT,4713.598443215193,Water Quantity,Water Withdrawal,acre-feet per year,0.01993549198866966,93.96790400252227,NA
Proportional Buildout 1.31.2024,2035,Forest waste,Hydrogen,Metric Tons,MT,5184.958287536712,Water Quantity,Water Withdrawal,acre-feet per year,0.01993549198866966,103.36469440277452,NA
Proportional Buildout 1.31.2024,2036,Forest waste,Hydrogen,Metric Tons,MT,5656.318131858232,Water Quantity,Water Withdrawal,acre-feet per year,0.01993549198866966,112.76148480302676,NA
Proportional Buildout 1.31.2024,2037,Forest waste,Hydrogen,Metric Tons,MT,6127.677976179752,Water Quantity,Water Withdrawal,acre-feet per year,0.01993549198866966,122.158275203279,NA
Proportional Buildout 1.31.2024,2038,Forest waste,Hydrogen,Metric Tons,MT,6599.037820501271,Water Quantity,Water Withdrawal,acre-feet per year,0.01993549198866966,131.55506560353123,NA
Proportional Buildout 1.31.2024,2039,Forest waste,Hydrogen,Metric Tons,MT,7070.397664822791,Water Quantity,Water Withdrawal,acre-feet per year,0.01993549198866966,140.95185600378346,NA
Proportional Buildout 1.31.2024,2040,Forest waste,Hydrogen,Metric Tons,MT,7541.7575091443105,Water Quantity,Water Withdrawal,acre-feet per year,0.01993549198866966,150.3486464040357,NA
Proportional Buildout 1.31.2024,2041,Forest waste,Hydrogen,Metric Tons,MT,8013.11735346583,Water Quantity,Water Withdrawal,acre-feet per year,0.01993549198866966,159.74543680428795,NA
Proportional Buildout 1.31.2024,2042,Forest waste,Hydrogen,Metric Tons,MT,8484.47719778735,Water Quantity,Water Withdrawal,acre-feet per year,0.01993549198866966,169.14222720454018,NA
Proportional Buildout 1.31.2024,2043,Forest waste,Hydrogen,Metric Tons,MT,8955.83704210887,Water Quantity,Water Withdrawal,acre-feet per year,0.01993549198866966,178.5390176047924,NA
Proportional Buildout 1.31.2024,2044,Forest waste,Hydrogen,Metric Tons,MT,9427.196886430387,Water Quantity,Water Withdrawal,acre-feet per year,0.01993549198866966,187.93580800504463,NA
Proportional Buildout 1.31.2024,2045,Forest waste,Hydrogen,Metric Tons,MT,9898.556730751903,Water Quantity,Water Withdrawal,acre-feet per year,0.01993549198866966,197.3325984052968,NA
Proportional Buildout 1.31.2024,2025,Natural Gas + CCS,Hydrogen,Metric Tons,MT,523.8095238095239,Water Quantity,Water Withdrawal,acre-feet per year,0.00979588830477733,5.131179588216701,NA
Proportional Buildout 1.31.2024,2026,Natural Gas + CCS,Hydrogen,Metric Tons,MT,1047.6190476190477,Water Quantity,Water Withdrawal,acre-feet per year,0.00979588830477733,10.2623591764334,NA
Proportional Buildout 1.31.2024,2027,Natural Gas + CCS,Hydrogen,Metric Tons,MT,1571.4285714285716,Water Quantity,Water Withdrawal,acre-feet per year,0.00979588830477733,15.3935387646501,NA
Proportional Buildout 1.31.2024,2028,Natural Gas + CCS,Hydrogen,Metric Tons,MT,2095.2380952380954,Water Quantity,Water Withdrawal,acre-feet per year,0.00979588830477733,20.5247183528668,NA
Proportional Buildout 1.31.2024,2029,Natural Gas + CCS,Hydrogen,Metric Tons,MT,2619.0476190476193,Water Quantity,Water Withdrawal,acre-feet per year,0.00979588830477733,25.655897941083506,NA
Proportional Buildout 1.31.2024,2030,Natural Gas + CCS,Hydrogen,Metric Tons,MT,3142.857142857143,Water Quantity,Water Withdrawal,acre-feet per year,0.00979588830477733,30.7870775293002,NA
Proportional Buildout 1.31.2024,2031,Natural Gas + CCS,Hydrogen,Metric Tons,MT,3666.666666666667,Water Quantity,Water Withdrawal,acre-feet per year,0.00979588830477733,35.9182571175169,NA
Proportional Buildout 1.31.2024,2032,Natural Gas + CCS,Hydrogen,Metric Tons,MT,4190.476190476191,Water Quantity,Water Withdrawal,acre-feet per year,0.00979588830477733,41.049436705733605,NA
Proportional Buildout 1.31.2024,2033,Natural Gas + CCS,Hydrogen,Metric Tons,MT,4714.285714285715,Water Quantity,Water Withdrawal,acre-feet per year,0.00979588830477733,46.1806162939503,NA
Proportional Buildout 1.31.2024,2034,Natural Gas + CCS,Hydrogen,Metric Tons,MT,5238.0952380952385,Water Quantity,Water Withdrawal,acre-feet per year,0.00979588830477733,51.31179588216701,NA
Proportional Buildout 1.31.2024,2035,Natural Gas + CCS,Hydrogen,Metric Tons,MT,5761.904761904762,Water Quantity,Water Withdrawal,acre-feet per year,0.00979588830477733,56.4429754703837,NA
Proportional Buildout 1.31.2024,2036,Natural Gas + CCS,Hydrogen,Metric Tons,MT,6285.714285714286,Water Quantity,Water Withdrawal,acre-feet per year,0.00979588830477733,61.5741550586004,NA
Proportional Buildout 1.31.2024,2037,Natural Gas + CCS,Hydrogen,Metric Tons,MT,6809.52380952381,Water Quantity,Water Withdrawal,acre-feet per year,0.00979588830477733,66.705334646817107,NA
Proportional Buildout 1.31.2024,2038,Natural Gas + CCS,Hydrogen,Metric Tons,MT,7333.333333333334,Water Quantity,Water Withdrawal,acre-feet per year,0.00979588830477733,71.8365142350338,NA
Proportional Buildout 1.31.2024,2039,Natural Gas + CCS,Hydrogen,Metric Tons,MT,7857.142857142858,Water Quantity,Water Withdrawal,acre-feet per year,0.00979588830477733,76.9676938232505,NA
Proportional Buildout 1.31.2024,2040,Natural Gas + CCS,Hydrogen,Metric Tons,MT,8380.952380952382,Water Quantity,Water Withdrawal,acre-feet per year,0.00979588830477733,82.09887341146721,NA
Proportional Buildout 1.31.2024,2041,Natural Gas + CCS,Hydrogen,Metric Tons,MT,8904.761904761905,Water Quantity,Water Withdrawal,acre-feet per year,0.00979588830477733,87.23005299968389,NA
Proportional Buildout 1.31.2024,2042,Natural Gas + CCS,Hydrogen,Metric Tons,MT,9428.571428571428,Water Quantity,Water Withdrawal,acre-feet per year,0.00979588830477733,92.3612325879006,NA
Proportional Buildout 1.31.2024,2043,Natural Gas + CCS,Hydrogen,Metric Tons,MT,9952.38095238095,Water Quantity,Water Withdrawal,acre-feet per year,0.00979588830477733,97.49241217611728,NA
Proportional Buildout 1.31.2024,2044,Natural Gas + CCS,Hydrogen,Metric Tons,MT,10476.190476190472,Water Quantity,Water Withdrawal,acre-feet per year,0.00979588830477733,102.62359176433397,NA
Proportional Buildout 1.31.2024,2045,Natural Gas + CCS,Hydrogen,Metric Tons,MT,11000,Water Quantity,Water Withdrawal,acre-feet per year,0.00979588830477733,107.7547713525507,NA
Proportional Buildout 1.31.2024,2025,Solar,Hydrogen,Metric Tons,MT,14761.90476190476,Water Quantity,Water Withdrawal,acre-feet per year,0.01849618383862562,273.0389042844735,NA
Proportional Buildout 1.31.2024,2026,Solar,Hydrogen,Metric Tons,MT,29523.809523809523,Water Quantity,Water Withdrawal,acre-feet per year,0.01849618383862562,546.077808568947,NA
Proportional Buildout 1.31.2024,2027,Solar,Hydrogen,Metric Tons,MT,44285.71428571428,Water Quantity,Water Withdrawal,acre-feet per year,0.01849618383862562,819.1167128534205,NA
Proportional Buildout 1.31.2024,2028,Solar,Hydrogen,Metric Tons,MT,59047.619047619046,Water Quantity,Water Withdrawal,acre-feet per year,0.01849618383862562,1092.155617137894,NA
Proportional Buildout 1.31.2024,2029,Solar,Hydrogen,Metric Tons,MT,73809.5238095238,Water Quantity,Water Withdrawal,acre-feet per year,0.01849618383862562,1365.1945214223676,NA
Proportional Buildout 1.31.2024,2030,Solar,Hydrogen,Metric Tons,MT,88571.42857142857,Water Quantity,Water Withdrawal,acre-feet per year,0.01849618383862562,1638.233425706841,NA
Proportional Buildout 1.31.2024,2031,Solar,Hydrogen,Metric Tons,MT,103333.33333333331,Water Quantity,Water Withdrawal,acre-feet per year,0.01849618383862562,1911.2723299913143,NA
Proportional Buildout 1.31.2024,2032,Solar,Hydrogen,Metric Tons,MT,118095.23809523808,Water Quantity,Water Withdrawal,acre-feet per year,0.01849618383862562,2184.311234275788,NA
Proportional Buildout 1.31.2024,2033,Solar,Hydrogen,Metric Tons,MT,132857.14285714284,Water Quantity,Water Withdrawal,acre-feet per year,0.01849618383862562,2457.3501385602617,NA
Proportional Buildout 1.31.2024,2034,Solar,Hydrogen,Metric Tons,MT,147619.0476190476,Water Quantity,Water Withdrawal,acre-feet per year,0.01849618383862562,2730.3890428447353,NA
Proportional Buildout 1.31.2024,2035,Solar,Hydrogen,Metric Tons,MT,162380.95238095237,Water Quantity,Water Withdrawal,acre-feet per year,0.01849618383862562,3003.427947129209,NA
Proportional Buildout 1.31.2024,2036,Solar,Hydrogen,Metric Tons,MT,177142.85714285713,Water Quantity,Water Withdrawal,acre-feet per year,0.01849618383862562,3276.466851413682,NA
Proportional Buildout 1.31.2024,2037,Solar,Hydrogen,Metric Tons,MT,191904.7619047619,Water Quantity,Water Withdrawal,acre-feet per year,0.01849618383862562,3549.5057556981556,NA
Proportional Buildout 1.31.2024,2038,Solar,Hydrogen,Metric Tons,MT,206666.66666666663,Water Quantity,Water Withdrawal,acre-feet per year,0.01849618383862562,3822.544659982629,NA
Proportional Buildout 1.31.2024,2039,Solar,Hydrogen,Metric Tons,MT,221428.57142857145,Water Quantity,Water Withdrawal,acre-feet per year,0.01849618383862562,4095.5835642671022,NA
Proportional Buildout 1.31.2024,2040,Solar,Hydrogen,Metric Tons,MT,236190.47619047615,Water Quantity,Water Withdrawal,acre-feet per year,0.01849618383862562,4368.622468551576,NA
Proportional Buildout 1.31.2024,2041,Solar,Hydrogen,Metric Tons,MT,250952.38095238095,Water Quantity,Water Withdrawal,acre-feet per year,0.01849618383862562,4641.66137283605,NA
